,fps,img_src,name
393,"['', '2160p', '2160p', '30fps', '30fps', '提升了植被效果', '提升了植被效果', '2160p', '30fps', '提升了植被效果']",https://image.api.playstation.com/trophy/np/NPWR11212_00_00329A40482D7A9AD7625045E656BC15081D78BCA8/94632DC94B8A022E93AA226EB55A42AE63F69F13.PNG,"The Elder Scrolls V: Skyrim VR
上古卷轴5: 天际 VR"
394,"['', '1260p', '1260p', '60fps', '60fps', '', '', '1260p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR11756_00_00C181745B52D2E08670D8CE88BCCBA1B44F2A250C/C021605AD4965B60548986ABE38B1C7C3F7BCE62.PNG,"The Evil Within
恶灵附身"
395,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '', '', '1080p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR13559_00_00A339B81CFF976ACB527A2DADAD8C048541EAFAD0/6635E3EF89F079132DBAA5A2CA0540F61EE5FF7C.PNG,"The Evil Within 2
恶灵附身2"
396,"['', '1296p', '1296p', '稳定60fps', '稳定60fps', '', '', '1296p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR16304_00_0024AADC3658FB319C2B75FE936E199C3EFC08749E/52D52AC0C490E7C97C22A7BADCAE952E1F1CE891.PNG,"The Forest
森林"
397,"['', '1440p', '1440p', '稳定30fps', '稳定30fps', '提升了绘制距离和模型精度', '提升了绘制距离和模型精度', '1440p', '稳定30fps', '提升了绘制距离和模型精度', '', '1080p', '1080p', '55-75fps 撕裂', '55-75fps 撕裂', '提升了绘制距离和模型精度', '提升了绘制距离和模型精度', '1080p', '55-75fps 撕裂', '提升了绘制距离和模型精度']",https://image.api.playstation.com/trophy/np/NPWR09072_00_009E568465A85D6CCB6F46861C8C9C1774BAE352DB/7B23540F6C998B70422B1773D817FA3FBB99B92B.PNG,"The King of Fighters XIV
拳皇14"
398,"['', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR11189_00_002E23CDE65F9517721AB3F33175284660F2870326/95CD92E78B21DC633BFB2EF52C89D5E38A7D6DF7.PNG,"The Last Guardian
最后的守护者"
399,"['', '1890p', '1890p', '稳定30fps', '稳定30fps', '', '', '1890p', '稳定30fps', '', '', '1890p', '1890p', '稳定60fps', '稳定60fps', '需要1.0版本', '需要1.0版本', '1890p', '稳定60fps', '需要1.0版本']",https://image.api.playstation.com/trophy/np/NPWR15977_00_00BD24A8712071F35D807B8B2FEE05F4CCDA2B77AA/FC1074165334437F9AF701659A94D71B8D4AB715.PNG,"The Last Remnant Remastered
最后的神迹: 重制版"
400,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR13348_00_00B23E79CB15709D3B459815B6DE97B0885530CFC3/4F0195E8FBCEF12F5410716F3E4C409DB6A098CF.PNG,"The Last of Us Part II
最后生还者2"
401,"['', '1440p', '1440p', '稳定30fps', '稳定30fps', '', '', '1440p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR06418_00_00152378687F66194A957179F8D1FA81A759297BDC/70A10BD8B6A5C767F2E6973E0DACB11D93B7C06D.PNG,"The Last of Us Remastered
最后生还者 高清重制版"
402,"['', '1800p', '1800p', '60fps', '60fps', '', '', '1800p', '60fps', '', '', '1080p', '1080p', '稳定60fps', '稳定60fps', '提升了阴影效果', '提升了阴影效果', '1080p', '稳定60fps', '提升了阴影效果', '', '2160p', '2160p', '稳定30fps', '稳定30fps', '', '', '2160p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR10040_00_004CA173CDD50C637DBAFB4C701E9234271C26D975/CFAF3E523292805E859F3E2B3DDADA697B1F86B9.PNG,"The Legend of Heroes: Trails of Cold Steel
英雄传说 闪之轨迹"
403,"['', '1800p', '1800p', '稳定60fps', '稳定60fps', '', '', '1800p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR11597_00_00CA65F5DF4ACCA81DB94A2FC7ED68B4DFAA552081/BDD052471743ED77CE2167B28AA7FCD1B9E6BE95.PNG,"The Legend of Heroes: Trails of Cold Steel II
英雄传说 闪之轨迹2"
404,"['', '1800p', '1800p', '稳定60fps', '稳定60fps', '', '', '1800p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR18713_00_0017B1440EDA7B70615B8844FAA4ED3B3A3B5498D7/A745786468FB83EF38DBBB44CB00DD603DF51794.PNG,"The Legend of Heroes: Trails of Cold Steel III
英雄传说 闪之轨迹3"
405,"['', '1800p', '1800p', '稳定60fps', '稳定60fps', '', '', '1800p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR21069_00_00D25BB5693A23A7310D84AB2E953BC29A3F21B006/AEEEF92C600B15033AA63D0F0FC785E5D12A294F.PNG,"The Legend of Heroes: Trails of Cold Steel IV
英雄传说 闪之轨迹4"
406,"['', '1800p', '1800p', '稳定60fps', '稳定60fps', '', '', '1800p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR08574_00_00E8A38F502F042AA10810067312E9F988AE412C7A/3007248FD8910E7E3727B6E4D86A6EBA85D97774.PNG,"The Mark of Kri
禁咒的纹章"
407,"['', '1080s', '1080s', '稳定30fps', '稳定30fps', '', '', '1080s', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR16239_00_00C13AF6BA06F2CC38EA1A792A8BA4634ED6D6FC15/17D08B222C7EE1B1673D0346BEDAA7B2DA1D1552.PNG,"The Occupation
"
408,"['', '2160p', '2160p', '稳定60fps', '稳定60fps', '', '', '2160p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR06616_00_00EB277B7EC4BA4D93F39512B611F38502780E7821/7188BC1FEF2CBD47B77122FFE78EF742011117FD.PNG,"The Order: 1886
教团1886"
409,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '', '', '1080p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR10582_00_00EE3576B08EE73FBCDB0112B0433D80844D97393C/5A4BAD6C97F90685F7055A8B73E7027E70E89A47.PNG,"The Park
公园"
410,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR13024_00_0099064063B5DAC0CEA0E2E8BAF46AECBFB1DB167A/63FA246DBF6F178DE2D584CB8B229B23788521F1.PNG,"The Seven Deadly Sins: Knights of Britannia
七大罪 布里塔尼亚的旅人"
411,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR13736_00_00D61FD6E0E86E188AE92590EA0DF2914E0B153736/CF4FB17B134A994843C56487AE77BD9655D9BED7.PNG,"The Sims 4
模拟人生 4"
412,"['', '1080p', '1080p', '60fps', '60fps', '提升了材质效果', '提升了材质效果', '1080p', '60fps', '提升了材质效果']",https://image.api.playstation.com/trophy/np/NPWR16204_00_0032***D8A003A811C645274B1785BC8149F54A680/80CEA3F3540926D89A7F3ABB772D2608EC15102A.PNG,"The Sinking City
沉没之城"
413,"['', '1440t [~ 1440p]', '1440t [~ 1440p]', '60fps', '60fps', '', '', '1440t [~ 1440p]', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR15857_00_00B23771725F8FADE33363B5B60DAADF5B9F9A9032/CCB8492DA050B32A737C072814CC8A661CED8756.PNG,"The Surge
迸发"
414,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '降低镜头泛光设置到70%以下', '降低镜头泛光设置到70%以下', '1080p', '稳定60fps', '降低镜头泛光设置到70%以下', '', '1620p', '1620p', '稳定30fps', '稳定30fps', '画面Bug 可通过修改设置消除', '画面Bug 可通过修改设置消除', '1620p', '稳定30fps', '画面Bug 可通过修改设置消除']",https://image.api.playstation.com/trophy/np/NPWR05841_00_00204D83F5604C71BAD260D72D7156F184EB01900E/A384AA941DE279F7C09E71E3A36A354479309B13.PNG,"The Swapper
交易者"
415,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR07481_00_00B9503089D2576B1628694EFF5017519556294253/BA1F14A3E4E7518A736EF2CEBB92A0313D4311B5.PNG,"The Talos Principle
塔罗斯法则"
416,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR09485_00_007134CF7A438BF2D2E5F560A10399209DFCF5273E/CF344ACF6895FF600672EC0EDE25588449F4FDAF.PNG,"The Vanishing of Ethan Carter
伊森卡特的消失"
417,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR07242_00_00AF8D7989BF846F347B578819478E1A0B73EDC997/3B5BFE150F4DA3BC20655875346EFBFBFE4996FE.PNG,"The Walking Dead
行尸走肉"
418,"['', '1080p', '1080p', '30fps', '30fps', '主菜单Bug', '主菜单Bug', '1080p', '30fps', '主菜单Bug']",https://image.api.playstation.com/null.png,"The Warriors
战士帮"
419,"['', '1080s', '1080s', '30fps', '30fps', '画面Bug', '画面Bug', '1080s', '30fps', '画面Bug']",https://image.api.playstation.com/trophy/np/NPWR07895_00_00F3835DB9D03005B3AFA34E5DCFB01A7DF3BC14A8/AC229C223A552DEC74BD45267F054F18BEB44040.PNG,"The Witcher III: Wild Hunt
巫师3 狂猎"
420,"['', '2160c', '2160c', '稳定30fps', '稳定30fps', '提升了画质', '提升了画质', '2160c', '稳定30fps', '提升了画质']",https://image.api.playstation.com/trophy/np/NPWR06318_00_000670AD6BE430E8F4881EE0A6CD9507BC91B7DD78/B654F0D41C9510D2F8082E07B11BD876E5D7CAA4.PNG,"The Witness
见证者"
421,"['', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '', '', '2160p', '2160p', '稳定30fps', '稳定30fps', '', '', '2160p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR19775_00_000143C21ED02B2553E30EB4A6EAD230A4D3E59EB0/7D650498364BEF35C4004773E4420ABD4E561B37.PNG,"The Wonderful 101 Remastered
神奇101: 重制版"
422,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR13165_00_009DED778500F361AC8C8C4603862AFAD10E8A30CE/56258AA967EF525B57A6FF1C5A4481E15C204AD9.PNG,"Titan Quest
泰坦之旅"
423,"['', '1440p', '1440p', '60fps', '60fps', '', '', '1440p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR11704_00_006AEA3EDF64F169FCF333D910CB5B73C24AA31AED/5AF0E041C25452EAF5B8BF4A41DCD93AB77AB303.PNG,"Titanfall 2
泰坦陨落2"
424,"['', '动态1440p [1440p]', '动态1440p [1440p]', '稳定60fps', '稳定60fps', '', '', '动态1440p [1440p]', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR16977_00_00383753760AA47E82535EB0BCA37664E2C5001018/1AEFB68BAA09AD79097094E1410D53568DDC0C15.PNG,"Tom Clancy's Ghost Recon Breakpoint
幽灵行动 断点"
425,"['', '动态1440t [~ 1440p]', '动态1440t [~ 1440p]', '60fps', '60fps', '', '', '动态1440t [~ 1440p]', '60fps', '', '', '动态1440t [1440p]', '动态1440t [1440p]', '稳定30fps', '稳定30fps', '', '', '动态1440t [1440p]', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR09395_00_00295539F071D1213181651287E5EB5BDFD034B090/FCBB713945AE2615D022E25B665D52A51B88F520.PNG,"Tom Clancy's Ghost Recon Wildlands
幽灵行动 荒野"
426,"['', '1440p', '1440p', '稳定30fps', '稳定30fps', '提升了绘制距离', '提升了绘制距离', '1440p', '稳定30fps', '提升了绘制距离']",https://image.api.playstation.com/trophy/np/NPWR15895_00_006A250E088FDBA0DBBBF7E1289A630DDD59E23B3B/1171667E4233C7C2972D811CD7783B47A5FE4D62.PNG,"Tom Clancy's The Division 2
汤姆克兰西 全境封锁2"
427,"['', '动态2160t [~2160p]', '动态2160t [~2160p]', '稳定30fps', '稳定30fps', '', '', '动态2160t [~2160p]', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR05458_00_00E28041E8641A194CC275BFCD35E0436A3569735B/300269CC413F7596682F157CCF1BD6BE82F101AB.PNG,"Tomb Raider: Definitive Edition
古墓丽影9: 最终版"
428,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR19936_00_0099723C960EAB12181F0B9D79C28A9597EB88CC02/CAD3C30BD5DE7D85533E79FB6C0A5222497DDE0C.PNG,"Tony Hawk's Pro Skater 1+2
托尼霍克的职业滑板1+2合集"
429,"['', '动态1440p [1440p]', '动态1440p [1440p]', '稳定60fps', '稳定60fps', '', '', '动态1440p [1440p]', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR08425_00_00C2227730E13E1A60CD3FC1FCAC0F792C28252FB9/FB6078B13965C750853540A8C9C413DE4BD08FBB.PNG,"Toren
"
430,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR09746_00_0045A3F548A190BA5FE4328A7905F3C58AA3F4CD1C/1C2B9050C23BD90EFA0CC464790A36276F6529C4.PNG,"Trackmania Turbo
赛道狂飙: 涡轮"
431,"['', '动态1620p [1620p]', '动态1620p [1620p]', '稳定60fps', '稳定60fps', '', '', '动态1620p [1620p]', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR07843_00_00EDF5A1D125F51E02A05AC0A8463E6A92718F17B8/427CB232B011F974A54173F33C6D87878FC1E7B7.PNG,"Transformers: Devastation
变形金刚 破坏战士"
432,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR05657_00_004927B1E362B5E65A067490AD5A74B122E2B9A8FE/3D12EA7AE4C0FFE719FF3A5DBB674B18FCC7E521.PNG,"Trials Rising
特技摩托 聚变"
433,"['', '动态1620p [~ 1510p]', '动态1620p [~ 1510p]', '稳定60fps', '稳定60fps', '', '', '动态1620p [~ 1510p]', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR11203_00_00831FADC9D507B3B4470ADD1E5A3DA9341D3D2DE1/E8BD2759DAF8D84289DB438AD8738BF238695D11.PNG,"Tricky Towers
难死塔"
434,"['', '1080p', '1080p', '60fps 卡顿', '60fps 卡顿', '', '', '1080p', '60fps 卡顿', '']",https://image.api.playstation.com/trophy/np/NPWR08589_00_00FF89EDFF0E86A3E5FB9AFDED796CD6B0EBFCC968/8F072E793C9A18531B10593CC74BB574C4D1337E.PNG,"Twisted Metal: Black
烈火战车BLACK"
435,"['', '1080s', '1080s', '稳定60fps', '稳定60fps', '', '', '1080s', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR16815_00_00B640A62513984746AC750E7D3F5EEAB7A9680872/E4C20F88BC9DA47B759A4E7B5AD50E4A3BD6E9FF.PNG,"UFC 4
"
436,"['', '动态2160t [~ 1800p]', '动态2160t [~ 1800p]', '稳定30fps', '稳定30fps', '', '', '动态2160t [~ 1800p]', '稳定30fps', '', '', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR11874_00_0037606859525DF1AB207F0915277E09623FC1A685/F8F628054814C987A03F3A3AE109BAC605FE2B38.PNG,"Ultimate Marvel vs. Capcom 3
终极漫画英雄VS卡普空 3"
437,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR08378_00_0018F3FCEA5B3F3FDC387F653A5D776DAD5D3A9A38/EF5C5E46D72E40CC2F4575DA10B994517C360A32.PNG,"Ultra Street Fighter IV
超级街头霸王4"
438,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR09574_00_00C0BC9D80A11771B1347D6EDAEACD7B71D3641AA4/70A3153FC254CC7ECD0A3B521B41CD37C10453C3.PNG,"Umbrella Corps
生化危机 安布雷拉兵团"
439,"['', '1080p', '1080p', '60fps', '60fps', '', '', '1080p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR07028_00_00328912165EFFF45B65627D1975AB169F7A096025/387F9FF4B30C92330F2282E52A9EA6F89686174B.PNG,"Uncharted 4: A Thiefs End
神秘海域4 盗贼末路"
440,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '多人模式', '多人模式', '1080p', '稳定60fps', '多人模式', '', '1440p', '1440p', '稳定30fps', '稳定30fps', '', '', '1440p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR09798_00_0004C451BA0D520B43DBB2C20D0EB0B47AEEB9FEAF/B4203E044C57963E48475359B3DF9E0C5E3885FC.PNG,"Uncharted: The Nathan Drake Collection
神秘海域 合集"
441,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR16718_00_00C251579E4E1C7DED2CCD725E7DF03DC2D8A11614/572B274AF19F3080EF958C6C587AA80C5AB88C0E.PNG,"Under Night In-Birth Exe: Late[cl-r]
夜下降生"
442,"['', '900p', '900p', '稳定60fps', '稳定60fps', '', '', '900p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR09124_00_0081C0245874DC9B27E63C282FF13C0BEC7A6FB553/E54C44BA8969BBF703600979CB2596AB2441E293.PNG,"Unravel
毛线小精灵"
443,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR07290_00_00B5670B887541F4DEFCD7AB125CC0333C8D821FA3/17EC3FCFAF91ECD0A2696071DE063351C4E62560.PNG,"Until Dawn
直到黎明"
444,"['', '1080p', '1080p', '60fps 掉帧', '60fps 掉帧', '', '', '1080p', '60fps 掉帧', '']",https://image.api.playstation.com/trophy/np/NPWR21509_00_00094E446BD9937EA13A406D54F9F27D4AD5B1C987/A33ABA1A1C812AA9A8CAC62D4B9E5BC599951957.PNG,"VISAGE
面容"
445,"['', '1080p', '1080p', '30fps', '30fps', '', '', '1080p', '30fps', '']",https://image.api.playstation.com/trophy/np/NPWR19268_00_00238650231BDFDF714A34E8346A83D9BC81A7AD26/552AD396A9EAC431C1073604D5AD195B690AB4BB.PNG,"Valfaris
"
446,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR09862_00_00FC81FA414C9E0FE5C3A4E507686C60D825FF9172/5472DBF543D139228055098E14B20D74E8B36CB0.PNG,"Vampyr
吸血鬼"
447,"['', '1080p', '1080p', '30fps', '30fps', '', '', '1080p', '30fps', '']",https://image.api.playstation.com/trophy/np/NPWR18461_00_001A52F5397EF19C3C5C74BC6A2FA619201F94A2D8/E9D9CDD0EED48F6ED4DA412CF83DFF71A17B028A.PNG,"Vanquish 10"" Anniversary
绝对征服"
448,"['', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '']",https://www.psnine.com/00D879DBABA794644EB1A0834E85A3C9F3F4274F4A/CD38C61DE4D7E0E27F5EC28B2D773C2F3FC71A25,"War of the Monsters
怪兽大激战"
449,"['', '1080s', '1080s', '60fps', '60fps', '', '', '1080s', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR14970_00_001B49DF339B0A68B2642011631DBA6E3C3E3A44A7/CB9F35E8EED6BD342B52F11ADE1B93982CE69572.PNG,"Warface
战争前线"
450,"['', '2160p', '2160p', '稳定60fps', '稳定60fps', '', '', '2160p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR15798_00_000AA24363DE694CA5A36ED840585DEA908BF0144A/D970CD528CC2B73C3D8827AC8FEE9265645667C0.PNG,"Warriors Orochi 4
无双大蛇3"
451,"['', '1080p', '1080p', '60fps', '60fps', '提升了模型效果', '提升了模型效果', '1080p', '60fps', '提升了模型效果']",https://image.api.playstation.com/trophy/np/NPWR10664_00_00BAACC91992A4BE505DA8EB812912D69C6213263D/AFCE1FCA1C353496D7CAFBAAE5F89DDC6BFD5356.PNG,"Watch_Dogs 2
看门狗2"
452,"['', '1800c', '1800c', '稳定30fps', '稳定30fps', '', '', '1800c', '稳定30fps', '']",https://www.psnine.com/00E084562B3E8245FADC2CE2163EBFB213BBDD1799/1E67C56BA4FDD03275019DDA436850B70AA01E22,"Wattam
瓦塔姆"
453,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR12877_00_002B13806E7B1EEC3B6B92BE4780AAC7F0AD1655C4/F1D51FB0E2D58CF2AD914B95516ACAEDE6FE6FD2.PNG,"What Remains of Edith Finch
艾迪芬奇的记忆"
454,"['', '1080p', '1080p', '30fps 卡顿', '30fps 卡顿', '', '', '1080p', '30fps 卡顿', '']",https://image.api.playstation.com/trophy/np/NPWR13754_00_00DB352F9F051B7F73E4BF60A157248770A4A424C6/5808BD73D5F169227E42AEDEDBF01852E6356F1B.PNG,"White Day: A Labyrinth Named School
白***人节 恐怖学校"
455,"['', '1296p', '1296p', '稳定60fps', '稳定60fps', '', '', '1296p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR12862_00_002FEB4B660CAAA3282690DA48169C95DA2411B7E2/BBBBF61EA9D3E3B6C48C47D6A65CF43631EA0EF9.PNG,"Wolfenstein Il: The New Colossus
德军总部2 新巨像"
456,"['', '动态1440p [1440p]', '动态1440p [1440p]', '稳定60fps', '稳定60fps', '', '', '动态1440p [1440p]', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR16431_00_007ADCCA79B1F1299DEA07BC6BC55***FA81081A68/D9ED7835D6070D37CC10E652E2ED01D33DD3799B.PNG,"Wolfenstein: Youngblood
德军总部： 新血脉"
457,"['', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '', '', '动态1440p [1440p]', '动态1440p [1440p]', '稳定60fps', '稳定60fps', '', '', '动态1440p [1440p]', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR19853_00_00E3B2E3F80EB86E622D98D64960066CA1EAB46C2C/46249383FB2080ED20275D49C8377627584EC67A.PNG,"Wonder Blade
惊奇剑士"
458,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR18532_00_004331DD6093677266839A3E185B412EA4B5273CB9/FACABC80C3D60FA02BD3A24A0D31F7B237F90C90.PNG,"World War Z
僵尸世界大战"
459,"['', '动态2160p [~2160p]', '动态2160p [~2160p]', '稳定30fps', '稳定30fps', '', '', '动态2160p [~2160p]', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR09521_00_00E76DEFE2D538AFA5F7C6A4B6A2B9027CF1457E11/1C4494AFFF3286A50914C0A42941328138433285.PNG,"World of Final Fantasy
最终幻想世界"
460,"['', '1920x2160', '1920x2160', '稳定30fps', '稳定30fps', '', '', '1920x2160', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR13335_00_00ABD81555C00BD51AA0CB540C3BCCD8A326DA55CC/E72FB5AEDB78CBD4C102223C55581BCCCBD51EED.PNG,"Wreckfest
撞车嘉年华"
461,"['', '1800t', '1800t', '稳定30fps', '稳定30fps', '', '', '1800t', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR10665_00_0016FD9065AD3AD6D05F9344579341CEE31D67B3B8/C903349724ACD9D6FAFB788D101FD7F683A13B48.PNG,"XCOM 2
幽浮 2"
462,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '', '', '1080p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR21165_00_007260678A081050618276C3381A84407BDA496A32/6B3A31B0441F85BA8EAB7BFF882A1E71C40B620E.PNG,"Xuan-Yuan Sword VII
轩辕剑7"
463,"['', '2160c', '2160c', '稳定30fps', '稳定30fps', '', '', '2160c', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR12042_00_00CA5CC62E55EC9C4439310705EE4B4CCE1C827A0C/A17B5D10C060FE7B9CA0F1440F5DC4977D9A074C.PNG,"Yakuza 0
如龙0 誓约的场所"
464,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR17638_00_00AB115C5956F9C11C55BA794C1A6F24ECC71DDF0F/CFEFBBDD581309F00A20CD40AFB88DD876333E36.PNG,"Yakuza 3 Remastered
如龙3"
465,"['', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR15941_00_0062170C028FE0DE2509204A46CF8042BB907FB371/4F9AA1EBECA1EDAE2B387F09E707A6A6EEBAF400.PNG,"Yakuza 4 Remastered
如龙4 继承传说者"
466,"['', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR17648_00_002F70F67BE23028AB25CFD187B8FA6C25359D2009/99DDB31CD18C45B0673EABBFF8E21398267C07E0.PNG,"Yakuza 5 Remastered
如龙5 实现梦想者"
467,"['', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR13970_00_00C97E3A217B75A74D086DA55A4BA0E6547B***32F/7DA153E364A181D85D16A9DD7F4C90923598B999.PNG,"Yakuza 6: The Song of Life
如龙6 生命诗篇"
468,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '提升了画面效果', '提升了画面效果', '1080p', '稳定30fps', '提升了画面效果']",https://image.api.playstation.com/trophy/np/NPWR12845_00_0061D0EB2AAE962E4F41F1D59D8A83FF3BF2B55464/A2725F4B0F549409BE9B431F430545CD0C313F7A.PNG,"Yakuza Kiwami
如龙: 极"
469,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR14695_00_0015D4C0999E8C830568B3D60B8ECFCFB1A4367938/998331B1133B03DD3D01FF1DC1AA1D49CC957544.PNG,"Yakuza Kiwami 2
如龙 极2"
470,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '', '', '1080p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR17861_00_00E3483A06C85CFF7944D0EB4BFADC283C9137FE8A/A6FDF5B8A7450DAA3B96A9F3BC50C319F50F910A.PNG,"Ys IX: Monstrum Nox
伊苏9: 怪人之夜"
471,"['', '1080p', '1080p', '60fps', '60fps', '', '', '1080p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR13712_00_00A2877002ED794B5B823A5891342B9D639FDB1D71/ACEB20089BED2BB584237A4F93C0467B3BFDFD6E.PNG,"Ys Vill: Lacrimosa of DANA
伊苏8 丹娜的陨涕日"
472,"['', '1800p', '1800p', '稳定60fps', '稳定60fps', '', '', '1800p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR22188_00_0060FEA923DBB95120430B613D77EBE1944805A9C9/F4E6A851BB8AFA04CE962808B1D8753198C36265.PNG,"Zombi
僵尸U"
